,col_1,col_2,corr
3310,PCell_RSRQ_2,PCell_Band_Indicator,-0.12427497596651825
1560,apparentTemperature,SCell_Downlink_RBs_MCS_17,-0.12439276495376704
1433,temperature,SCell_Downlink_RBs_MCS_17,-0.12439276495376704
8887,SCell_Downlink_RBs_MCS_8,SCell_Downlink_RBs_MCS_23,-0.12447192483507888
2043,windSpeed,SCell_Downlink_RBs_MCS_2,-0.12450958831822165
684,Altitude,humidity,-0.12452074962655275
5259,PCell_Downlink_RBs_MCS_9,SCell_E-ARFCN,-0.12452744141885337
4812,PCell_Downlink_RBs_MCS_4,SCell_Downlink_RBs_MCS_23,-0.12465202815934949
8196,SCell_RSSI_1,SCell_Downlink_RBs_MCS_12,-0.12473491398201578
8792,SCell_Downlink_RBs_MCS_5,SCell_Cell_Identity,-0.1247994126905709
8610,SCell_Downlink_RBs_MCS_1,SCell_Downlink_RBs_MCS_12,-0.12484602420853234
2141,cloudCover,PCell_Downlink_frequency,-0.12500018833180646
2142,cloudCover,PCell_Uplink_frequency,-0.12500018833187018
9017,SCell_Downlink_RBs_MCS_12,SCell_Downlink_RBs_MCS_24,-0.1250940102384047
9227,SCell_Downlink_RBs_MCS_20,SCell_Downlink_RBs_MCS_22,-0.1251008955204084
5207,PCell_Downlink_RBs_MCS_8,SCell_TAC,-0.12512136709693703
746,Altitude,PCell_Cell_Identity,-0.12512227189572764
5209,PCell_Downlink_RBs_MCS_8,SCell_MNC,-0.12513450523695033
8136,SCell_RSRQ_max,SCell_Downlink_RBs_MCS_3,-0.1252130331724701
5867,PCell_Downlink_RBs_MCS_16,SCell_RSRQ_1,-0.12530448465634722
8853,SCell_Downlink_RBs_MCS_7,SCell_Downlink_RBs_MCS_24,-0.12550337558008837
8860,SCell_Downlink_RBs_MCS_7,SCell_Downlink_RBs_MCS_31,-0.12554795098392102
8695,SCell_Downlink_RBs_MCS_3,SCell_Downlink_RBs_MCS_16,-0.12556773496609205
4971,PCell_Downlink_RBs_MCS_6,SCell_RSRQ_2,-0.12576334259251282
2270,uvIndex,SCell_RSRP_1,-0.12576677919581794
7821,PCell_freq_MHz,SCell_Downlink_RBs_MCS_15,-0.1258567486678111
7686,PCell_Band_Indicator,SCell_Downlink_RBs_MCS_1,-0.1258586403187758
9049,SCell_Downlink_RBs_MCS_13,SCell_Downlink_RBs_MCS_26,-0.12592236489048045
3989,PCell_SNR_2,SCell_Downlink_RBs_MCS_10,-0.1259302286492002
8519,SCell_Downlink_TB_Size,SCell_Downlink_RBs_MCS_6,-0.12593672761521665
2101,cloudCover,PCell_E-ARFCN,-0.12598436016839465
7321,PCell_Uplink_Tx_Power_(dBm),SCell_Downlink_RBs_MCS_17,-0.12615078483588568
8621,SCell_Downlink_RBs_MCS_1,SCell_Downlink_RBs_MCS_23,-0.12621863309842693
9068,SCell_Downlink_RBs_MCS_14,SCell_Downlink_RBs_MCS_16,-0.12634352553672626
8848,SCell_Downlink_RBs_MCS_7,SCell_Downlink_RBs_MCS_19,-0.12646363221274382
9188,SCell_Downlink_RBs_MCS_18,SCell_Downlink_RBs_MCS_30,-0.12650929597861968
4096,PCell_E-ARFCN,SCell_Downlink_RBs_MCS_12,-0.12664517189093932
8121,SCell_RSRQ_2,SCell_Allowed_Access,-0.12672749179262424
7985,SCell_RSRP_max,SCell_Downlink_RBs_MCS_11,-0.12696816065748034
3983,PCell_SNR_2,SCell_Downlink_RBs_MCS_4,-0.12700739263426017
3045,PCell_RSRP_max,PCell_Downlink_RBs_MCS_1,-0.12706981349584867
9256,SCell_Downlink_RBs_MCS_21,SCell_Downlink_RBs_MCS_29,-0.12709363002943516
4087,PCell_E-ARFCN,SCell_Downlink_RBs_MCS_3,-0.12709420335078647
2816,PCell_RSRP_1,PCell_Downlink_RBs_MCS_1,-0.12712669916445168
9334,SCell_Downlink_RBs_MCS_25,SCell_Downlink_RBs_MCS_29,-0.12719867501750357
4388,PCell_Downlink_RBs_MCS_0,SCell_SNR_1,-0.1272239263766947
8297,SCell_RSSI_max,SCell_Downlink_RBs_MCS_14,-0.127246526494061
8248,SCell_RSSI_2,SCell_Downlink_RBs_MCS_14,-0.127246526494061
114,ping_ms,SCell_Downlink_RBs_MCS_21,-0.12730641612047983
9136,SCell_Downlink_RBs_MCS_16,SCell_Downlink_RBs_MCS_29,-0.12741999641981305
7978,SCell_RSRP_max,SCell_Downlink_RBs_MCS_4,-0.127432651623397
3048,PCell_RSRP_max,PCell_Downlink_RBs_MCS_4,-0.1275286010689976
2201,cloudCover,SCell_Band_Indicator,-0.1275854592504183
8935,SCell_Downlink_RBs_MCS_9,SCell_TAC,-0.12760371810393922
8937,SCell_Downlink_RBs_MCS_9,SCell_MNC,-0.1276462352520837
8783,SCell_Downlink_RBs_MCS_5,SCell_Downlink_RBs_MCS_27,-0.12774376814651658
4171,PCell_Downlink_Num_RBs,PCell_MNC,-0.1278638204063996
4169,PCell_Downlink_Num_RBs,PCell_TAC,-0.12790479961266218
8609,SCell_Downlink_RBs_MCS_1,SCell_Downlink_RBs_MCS_11,-0.12791030794560146
8089,SCell_RSRQ_2,SCell_Downlink_RBs_MCS_8,-0.12802216090711002
6882,PCell_Downlink_RBs_MCS_29,SCell_RSRQ_2,-0.12812273567869611
4231,PCell_Downlink_Num_RBs,operator,-0.128127740908095
9248,SCell_Downlink_RBs_MCS_20,operator,-0.1281802612046912
118,ping_ms,SCell_Downlink_RBs_MCS_25,-0.12818264799883566
8652,SCell_Downlink_RBs_MCS_2,SCell_Downlink_RBs_MCS_13,-0.12819130577301144
3058,PCell_RSRP_max,PCell_Downlink_RBs_MCS_14,-0.1281966884847299
2257,uvIndex,PCell_Downlink_Average_MCS,-0.12819670962812882
1840,pressure,uvIndex,-0.1283877146601177
3527,PCell_RSSI_1,PCell_Downlink_frequency,-0.12852422389567023
3528,PCell_RSSI_1,PCell_Uplink_frequency,-0.12852422389569107
9080,SCell_Downlink_RBs_MCS_14,SCell_Downlink_RBs_MCS_28,-0.12867458931880735
636,Longitude,SCell_Downlink_RBs_MCS_3,-0.12870579080707428
1367,temperature,PCell_Downlink_RBs_MCS_10,-0.12872148186711505
1494,apparentTemperature,PCell_Downlink_RBs_MCS_10,-0.12872148186711505
8884,SCell_Downlink_RBs_MCS_8,SCell_Downlink_RBs_MCS_20,-0.12881841814178324
8852,SCell_Downlink_RBs_MCS_7,SCell_Downlink_RBs_MCS_23,-0.12881969332219062
5018,PCell_Downlink_RBs_MCS_6,SCell_TAC,-0.12887601570419266
5020,PCell_Downlink_RBs_MCS_6,SCell_MNC,-0.1288809161950275
8824,SCell_Downlink_RBs_MCS_6,SCell_Downlink_RBs_MCS_31,-0.12892120077851718
8223,SCell_RSSI_1,SCell_MNC,-0.12896925811554352
8221,SCell_RSSI_1,SCell_TAC,-0.12898026811012622
3029,PCell_RSRP_2,SCell_Allowed_Access,-0.1289928974200753
1809,humidity,SCell_Downlink_RBs_MCS_15,-0.12904638098683074
1000,COG,PCell_Downlink_RBs_MCS_30,-0.12913657067707032
6817,PCell_Downlink_RBs_MCS_28,SCell_E-ARFCN,-0.12922029384955577
7644,PCell_TAC,SCell_Downlink_RBs_MCS_20,-0.12932747977516104
4484,PCell_Downlink_RBs_MCS_1,SCell_RSRQ_max,-0.1293388745720737
7765,PCell_MNC,SCell_Downlink_RBs_MCS_20,-0.1293753546367881
2450,Traffic Distance,PCell_RSRP_1,-0.12952370153772305
6891,PCell_Downlink_RBs_MCS_29,SCell_Downlink_TB_Size,-0.12963557365868886
2306,uvIndex,SCell_Downlink_RBs_MCS_22,-0.12963755630015544
2827,PCell_RSRP_1,PCell_Downlink_RBs_MCS_12,-0.1296836434863649
8776,SCell_Downlink_RBs_MCS_5,SCell_Downlink_RBs_MCS_20,-0.1296971439508008
7502,PCell_Uplink_frequency,SCell_Downlink_RBs_MCS_3,-0.1298811954450553
7438,PCell_Downlink_frequency,SCell_Downlink_RBs_MCS_3,-0.12988119544505597
5248,PCell_Downlink_RBs_MCS_9,SCell_RSRP_1,-0.12996269285574782
1564,apparentTemperature,SCell_Downlink_RBs_MCS_21,-0.1300558885702198
1437,temperature,SCell_Downlink_RBs_MCS_21,-0.1300558885702198
6492,PCell_Downlink_RBs_MCS_24,PCell_Downlink_RBs_MCS_28,-0.13022240749676617
3991,PCell_SNR_2,SCell_Downlink_RBs_MCS_12,-0.1304167381986082
8641,SCell_Downlink_RBs_MCS_1,operator,-0.13043138426560733
9231,SCell_Downlink_RBs_MCS_20,SCell_Downlink_RBs_MCS_26,-0.13047709306396593
8741,SCell_Downlink_RBs_MCS_4,SCell_Downlink_RBs_MCS_23,-0.13066173331877332
8737,SCell_Downlink_RBs_MCS_4,SCell_Downlink_RBs_MCS_19,-0.1307335978025081
8854,SCell_Downlink_RBs_MCS_7,SCell_Downlink_RBs_MCS_25,-0.13089737371986518
8984,SCell_Downlink_RBs_MCS_11,SCell_Downlink_RBs_MCS_22,-0.1309549866904919
2452,Traffic Distance,PCell_RSRP_max,-0.13096563855792356
2822,PCell_RSRP_1,PCell_Downlink_RBs_MCS_7,-0.131087187259774
8804,SCell_Downlink_RBs_MCS_6,SCell_Downlink_RBs_MCS_11,-0.13132869618577467
7700,PCell_Band_Indicator,SCell_Downlink_RBs_MCS_15,-0.1313315039692647
472,Latitude,PCell_Downlink_Average_MCS,-0.1313445955449234
8390,SCell_SNR_2,SCell_Downlink_RBs_MCS_12,-0.1313920061398954
3313,PCell_RSRQ_2,PCell_freq_MHz,-0.13170012011457916
7865,SCell_RSRP_1,SCell_Downlink_RBs_MCS_2,-0.1318021624465205
8987,SCell_Downlink_RBs_MCS_11,SCell_Downlink_RBs_MCS_25,-0.13181312571952025
2819,PCell_RSRP_1,PCell_Downlink_RBs_MCS_4,-0.1318364872811283
8941,SCell_Downlink_RBs_MCS_9,operator,-0.1318615155398695
2305,uvIndex,SCell_Downlink_RBs_MCS_21,-0.131936495964534
4334,PCell_Downlink_TB_Size,operator,-0.1319410485463447
8877,SCell_Downlink_RBs_MCS_8,SCell_Downlink_RBs_MCS_13,-0.13202006574037514
7107,PCell_Downlink_Average_MCS,SCell_Downlink_RBs_MCS_4,-0.1320673193820271
6712,PCell_Downlink_RBs_MCS_26,SCell_MNC,-0.13208613611317216
6710,PCell_Downlink_RBs_MCS_26,SCell_TAC,-0.13208996435893458
8746,SCell_Downlink_RBs_MCS_4,SCell_Downlink_RBs_MCS_28,-0.13223690437801472
2456,Traffic Distance,PCell_RSSI_1,-0.13228745588954796
8921,SCell_Downlink_RBs_MCS_9,SCell_Downlink_RBs_MCS_23,-0.13230714200995314
7878,SCell_RSRP_1,SCell_Downlink_RBs_MCS_15,-0.13234559816808414
3269,PCell_RSRQ_2,PCell_Downlink_RBs_MCS_0,-0.13236517469581963
7447,PCell_Downlink_frequency,SCell_Downlink_RBs_MCS_12,-0.13237781958134257
7511,PCell_Uplink_frequency,SCell_Downlink_RBs_MCS_12,-0.1323778195813444
7869,SCell_RSRP_1,SCell_Downlink_RBs_MCS_6,-0.13247312175822254
3057,PCell_RSRP_max,PCell_Downlink_RBs_MCS_13,-0.1324919600669215
7867,SCell_RSRP_1,SCell_Downlink_RBs_MCS_4,-0.13257163595788976
8919,SCell_Downlink_RBs_MCS_9,SCell_Downlink_RBs_MCS_21,-0.13259036967656387
1011,COG,PCell_Band_Indicator,-0.13262682578331902
7319,PCell_Uplink_Tx_Power_(dBm),SCell_Downlink_RBs_MCS_15,-0.13284340016042243
3986,PCell_SNR_2,SCell_Downlink_RBs_MCS_7,-0.13294985930554507
4274,PCell_Downlink_TB_Size,PCell_MNC,-0.13295191604409548
4272,PCell_Downlink_TB_Size,PCell_TAC,-0.13298687895616135
8664,SCell_Downlink_RBs_MCS_2,SCell_Downlink_RBs_MCS_25,-0.13323877075026402
9108,SCell_Downlink_RBs_MCS_15,SCell_Downlink_RBs_MCS_28,-0.13327939270651626
1693,dewPoint,SCell_Downlink_RBs_MCS_24,-0.13346478281489005
5253,PCell_Downlink_RBs_MCS_9,SCell_RSRQ_max,-0.1334860276929915
7625,PCell_TAC,SCell_Downlink_RBs_MCS_1,-0.13352970284155552
2277,uvIndex,SCell_RSSI_2,-0.13356185375620333
2278,uvIndex,SCell_RSSI_max,-0.13356185375620333
7633,PCell_TAC,SCell_Downlink_RBs_MCS_9,-0.1335727504721992
7746,PCell_MNC,SCell_Downlink_RBs_MCS_1,-0.13357481667005755
7754,PCell_MNC,SCell_Downlink_RBs_MCS_9,-0.13359562327105537
9316,SCell_Downlink_RBs_MCS_24,SCell_Downlink_RBs_MCS_29,-0.13361714949559325
8195,SCell_RSSI_1,SCell_Downlink_RBs_MCS_11,-0.1338191416527355
8922,SCell_Downlink_RBs_MCS_9,SCell_Downlink_RBs_MCS_24,-0.13383035830008436
8895,SCell_Downlink_RBs_MCS_8,SCell_Downlink_RBs_MCS_31,-0.13388134229102477
4811,PCell_Downlink_RBs_MCS_4,SCell_Downlink_RBs_MCS_22,-0.1340208775799993
3047,PCell_RSRP_max,PCell_Downlink_RBs_MCS_3,-0.13424539136811114
7976,SCell_RSRP_max,SCell_Downlink_RBs_MCS_2,-0.13431765837905635
9024,SCell_Downlink_RBs_MCS_12,SCell_Downlink_RBs_MCS_31,-0.13431847730031105
3106,PCell_RSRP_max,SCell_Downlink_RBs_MCS_3,-0.13446901802704544
5064,PCell_Downlink_RBs_MCS_7,SCell_RSRP_max,-0.1345580975045054
3052,PCell_RSRP_max,PCell_Downlink_RBs_MCS_8,-0.1346541525712072
7983,SCell_RSRP_max,SCell_Downlink_RBs_MCS_9,-0.13471225999397157
7981,SCell_RSRP_max,SCell_Downlink_RBs_MCS_7,-0.13482561880436794
9106,SCell_Downlink_RBs_MCS_15,SCell_Downlink_RBs_MCS_26,-0.1350140821409264
3814,PCell_SNR_1,PCell_Downlink_RBs_MCS_0,-0.13518777258012665
929,speed_kmh,SCell_Downlink_RBs_MCS_31,-0.1352024150014692
8923,SCell_Downlink_RBs_MCS_9,SCell_Downlink_RBs_MCS_25,-0.13529212053156844
4678,PCell_Downlink_RBs_MCS_3,SCell_RSRP_2,-0.13540007416343683
8184,SCell_RSSI_1,SCell_Downlink_RBs_MCS_0,-0.13547313967258168
6788,PCell_Downlink_RBs_MCS_27,SCell_freq_MHz,-0.13558684886111996
2818,PCell_RSRP_1,PCell_Downlink_RBs_MCS_3,-0.13558772120311127
4107,PCell_E-ARFCN,SCell_Downlink_RBs_MCS_23,-0.13559756115050078
8613,SCell_Downlink_RBs_MCS_1,SCell_Downlink_RBs_MCS_15,-0.1356358737391902
8551,SCell_Downlink_TB_Size,SCell_Band_Indicator,-0.1360304263649013
8345,SCell_SNR_1,SCell_Downlink_RBs_MCS_14,-0.13607165836083704
3985,PCell_SNR_2,SCell_Downlink_RBs_MCS_6,-0.1361333570063505
6744,PCell_Downlink_RBs_MCS_27,SCell_E-ARFCN,-0.13649363807523973
5637,PCell_Downlink_RBs_MCS_13,SCell_Downlink_RBs_MCS_17,-0.1368453182575218
4102,PCell_E-ARFCN,SCell_Downlink_RBs_MCS_18,-0.13684958091916377
8943,SCell_Downlink_RBs_MCS_10,SCell_Downlink_RBs_MCS_12,-0.13685095918623885
4683,PCell_Downlink_RBs_MCS_3,SCell_RSSI_1,-0.1368742955412275
2481,Traffic Distance,PCell_Downlink_RBs_MCS_17,-0.13693222585764592
2884,PCell_RSRP_1,SCell_Downlink_RBs_MCS_10,-0.13695818284232114
4875,PCell_Downlink_RBs_MCS_5,SCell_RSRQ_2,-0.137140028343526
2232,uvIndex,PCell_Downlink_RBs_MCS_7,-0.137271336497501
1566,apparentTemperature,SCell_Downlink_RBs_MCS_23,-0.13727823591345106
1439,temperature,SCell_Downlink_RBs_MCS_23,-0.13727823591345106
3833,PCell_SNR_1,PCell_Downlink_RBs_MCS_19,-0.1373043109835427
7517,PCell_Uplink_frequency,SCell_Downlink_RBs_MCS_18,-0.13739376785911642
7453,PCell_Downlink_frequency,SCell_Downlink_RBs_MCS_18,-0.13739376785912716
5161,PCell_Downlink_RBs_MCS_8,SCell_RSRQ_max,-0.13744154719434362
4664,PCell_Downlink_RBs_MCS_3,PCell_Downlink_Average_MCS,-0.13751049131447723
2931,PCell_RSRP_2,PCell_Downlink_RBs_MCS_1,-0.137532905650517
8821,SCell_Downlink_RBs_MCS_6,SCell_Downlink_RBs_MCS_28,-0.13759142613784467
3060,PCell_RSRP_max,PCell_Downlink_RBs_MCS_16,-0.13763181676729505
5345,PCell_Downlink_RBs_MCS_10,SCell_RSSI_1,-0.1378714981871469
8521,SCell_Downlink_TB_Size,SCell_Downlink_RBs_MCS_8,-0.13787983812488877
8520,SCell_Downlink_TB_Size,SCell_Downlink_RBs_MCS_7,-0.13797726971298024
8655,SCell_Downlink_RBs_MCS_2,SCell_Downlink_RBs_MCS_16,-0.1379926992175074
9011,SCell_Downlink_RBs_MCS_12,SCell_Downlink_RBs_MCS_18,-0.13799632508241447
5113,PCell_Downlink_RBs_MCS_7,SCell_TAC,-0.1380612627341368
5115,PCell_Downlink_RBs_MCS_7,SCell_MNC,-0.13807281758816597
2514,Traffic Distance,SCell_RSRQ_max,-0.13812249464563486
9042,SCell_Downlink_RBs_MCS_13,SCell_Downlink_RBs_MCS_19,-0.1381972169736071
3229,PCell_RSRQ_1,SCell_Downlink_RBs_MCS_13,-0.13832459806791564
2877,PCell_RSRP_1,SCell_Downlink_RBs_MCS_3,-0.1383311545455706
1796,humidity,SCell_Downlink_RBs_MCS_2,-0.138499325843286
8722,SCell_Downlink_RBs_MCS_3,operator,-0.13862413315496872
2254,uvIndex,PCell_Downlink_RBs_MCS_29,-0.1386867177881516
1718,humidity,Traffic Distance,-0.13869566954711998
8986,SCell_Downlink_RBs_MCS_11,SCell_Downlink_RBs_MCS_24,-0.1387364898333278
8175,SCell_RSRQ_max,target_datarate,-0.13874036899828862
374,jitter,SCell_Downlink_RBs_MCS_10,-0.13878928545831998
9135,SCell_Downlink_RBs_MCS_16,SCell_Downlink_RBs_MCS_28,-0.13888672940413369
2829,PCell_RSRP_1,PCell_Downlink_RBs_MCS_14,-0.1390185452741341
5349,PCell_Downlink_RBs_MCS_10,SCell_SNR_2,-0.13920241686026635
7522,PCell_Uplink_frequency,SCell_Downlink_RBs_MCS_23,-0.13930170956712826
7458,PCell_Downlink_frequency,SCell_Downlink_RBs_MCS_23,-0.13930170956713359
796,Altitude,SCell_Downlink_RBs_MCS_30,-0.13945529648957408
3338,PCell_RSRQ_2,SCell_Downlink_RBs_MCS_10,-0.1395592923924007
8809,SCell_Downlink_RBs_MCS_6,SCell_Downlink_RBs_MCS_16,-0.13979532624568153
8805,SCell_Downlink_RBs_MCS_6,SCell_Downlink_RBs_MCS_12,-0.1399309270401155
3487,PCell_RSSI_1,PCell_E-ARFCN,-0.14003130072965697
3357,PCell_RSRQ_2,SCell_Downlink_RBs_MCS_29,-0.14020392632861894
3334,PCell_RSRQ_2,SCell_Downlink_RBs_MCS_6,-0.1403333372626339
9016,SCell_Downlink_RBs_MCS_12,SCell_Downlink_RBs_MCS_23,-0.14056532104268776
3806,PCell_RSSI_max,SCell_Allowed_Access,-0.14056698697994321
3698,PCell_RSSI_2,SCell_Allowed_Access,-0.14056698697994321
8968,SCell_Downlink_RBs_MCS_10,SCell_TAC,-0.1406058680495379
8813,SCell_Downlink_RBs_MCS_6,SCell_Downlink_RBs_MCS_20,-0.1406346389964523
7627,PCell_TAC,SCell_Downlink_RBs_MCS_3,-0.14065061521249442
2253,uvIndex,PCell_Downlink_RBs_MCS_28,-0.1406613152609817
7748,PCell_MNC,SCell_Downlink_RBs_MCS_3,-0.14067445107401233
8970,SCell_Downlink_RBs_MCS_10,SCell_MNC,-0.14071247561844272
7935,SCell_RSRP_2,SCell_Downlink_RBs_MCS_16,-0.1407313956326304
8383,SCell_SNR_2,SCell_Downlink_RBs_MCS_5,-0.1407449167160716
1200,precipIntensity,SCell_freq_MHz,-0.14091871997942412
2576,Pos in Ref Round,PCell_RSSI_max,-0.1409218520796192
2575,Pos in Ref Round,PCell_RSSI_2,-0.1409218520796192
9109,SCell_Downlink_RBs_MCS_15,SCell_Downlink_RBs_MCS_29,-0.14110271111374273
8775,SCell_Downlink_RBs_MCS_5,SCell_Downlink_RBs_MCS_19,-0.1411425413113597
3961,PCell_SNR_2,PCell_Band_Indicator,-0.1412690740573652
4616,PCell_Downlink_RBs_MCS_2,SCell_Downlink_RBs_MCS_24,-0.14133011711769988
8978,SCell_Downlink_RBs_MCS_11,SCell_Downlink_RBs_MCS_16,-0.14135421231316866
7870,SCell_RSRP_1,SCell_Downlink_RBs_MCS_7,-0.14140484434523534
2042,windSpeed,SCell_Downlink_RBs_MCS_1,-0.14145245777650728
9277,SCell_Downlink_RBs_MCS_22,SCell_Downlink_RBs_MCS_29,-0.14147312533272377
1679,dewPoint,SCell_Downlink_RBs_MCS_10,-0.14161487339965304
2823,PCell_RSRP_1,PCell_Downlink_RBs_MCS_8,-0.1416620947224403
7872,SCell_RSRP_1,SCell_Downlink_RBs_MCS_9,-0.14170799767372053
1732,humidity,PCell_E-ARFCN,-0.14176276690388662
3266,PCell_RSRQ_2,PCell_E-ARFCN,-0.14179290487785795
2939,PCell_RSRP_2,PCell_Downlink_RBs_MCS_9,-0.141820879819543
5158,PCell_Downlink_RBs_MCS_8,SCell_RSRP_max,-0.14183730421281457
8055,SCell_RSRQ_1,SCell_Downlink_RBs_MCS_27,-0.1418836847694818
5257,PCell_Downlink_RBs_MCS_9,SCell_SNR_1,-0.14220203146278537
8617,SCell_Downlink_RBs_MCS_1,SCell_Downlink_RBs_MCS_19,-0.14234336840229772
2831,PCell_RSRP_1,PCell_Downlink_RBs_MCS_16,-0.14236387842155016
3982,PCell_SNR_2,SCell_Downlink_RBs_MCS_3,-0.14237268035812012
8199,SCell_RSSI_1,SCell_Downlink_RBs_MCS_15,-0.14253000233520205
4585,PCell_Downlink_RBs_MCS_2,SCell_RSSI_1,-0.14260673360017212
4799,PCell_Downlink_RBs_MCS_4,SCell_Downlink_RBs_MCS_10,-0.1426613944480071
540,Latitude,SCell_freq_MHz,-0.1428145816007603
4095,PCell_E-ARFCN,SCell_Downlink_RBs_MCS_11,-0.14290613618725423
1953,pressure,SCell_Uplink_frequency,-0.14290790422974248
1952,pressure,SCell_Downlink_frequency,-0.1429079042298552
6404,PCell_Downlink_RBs_MCS_22,SCell_TAC,-0.14291957182371856
6406,PCell_Downlink_RBs_MCS_22,SCell_MNC,-0.14293373682807922
8744,SCell_Downlink_RBs_MCS_4,SCell_Downlink_RBs_MCS_26,-0.14304873678658894
5159,PCell_Downlink_RBs_MCS_8,SCell_RSRQ_1,-0.14308253725204617
2828,PCell_RSRP_1,PCell_Downlink_RBs_MCS_13,-0.14308579992734136
3336,PCell_RSRQ_2,SCell_Downlink_RBs_MCS_8,-0.14317744209603417
7649,PCell_TAC,SCell_Downlink_RBs_MCS_25,-0.14354988165087817
7770,PCell_MNC,SCell_Downlink_RBs_MCS_25,-0.14355217175565585
1156,precipIntensity,SCell_E-ARFCN,-0.14358408007312115
9348,SCell_Downlink_RBs_MCS_25,operator,-0.14362499007748258
7874,SCell_RSRP_1,SCell_Downlink_RBs_MCS_11,-0.14362529654032266
8070,SCell_RSRQ_1,target_datarate,-0.14376066764344808
3917,PCell_SNR_2,PCell_E-ARFCN,-0.14382079000952028
2959,PCell_RSRP_2,PCell_Downlink_RBs_MCS_29,-0.14392414176196783
2237,uvIndex,PCell_Downlink_RBs_MCS_12,-0.14398400266823472
1772,humidity,PCell_Downlink_frequency,-0.14400301199852047
1773,humidity,PCell_Uplink_frequency,-0.14400301199860435
1079,precipIntensity,windSpeed,-0.14410330166750435
8234,SCell_RSSI_2,SCell_Downlink_RBs_MCS_0,-0.14411156261918806
8283,SCell_RSSI_max,SCell_Downlink_RBs_MCS_0,-0.14411156261918806
3452,PCell_RSRQ_max,SCell_Downlink_RBs_MCS_13,-0.1441553618225478
8068,SCell_RSRQ_1,SCell_Allowed_Access,-0.14415656993854653
8217,SCell_RSSI_1,SCell_Cell_ID,-0.14433767077721749
9377,SCell_Downlink_RBs_MCS_27,SCell_MNC,-0.14445102461368012
1956,pressure,SCell_Band_Indicator,-0.14445692948586386
9375,SCell_Downlink_RBs_MCS_27,SCell_TAC,-0.1444593818230149
8635,SCell_Downlink_RBs_MCS_1,SCell_TAC,-0.14450047498845164
8637,SCell_Downlink_RBs_MCS_1,SCell_MNC,-0.1445596077489189
5251,PCell_Downlink_RBs_MCS_9,SCell_RSRQ_1,-0.14469648845925667
3957,PCell_SNR_2,PCell_Downlink_frequency,-0.1449785386261292
3958,PCell_SNR_2,PCell_Uplink_frequency,-0.1449785386261343
4623,PCell_Downlink_RBs_MCS_2,SCell_Downlink_RBs_MCS_31,-0.1450608878363651
9207,SCell_Downlink_RBs_MCS_19,SCell_Downlink_RBs_MCS_25,-0.14512352971617765
3081,PCell_RSRP_max,PCell_Downlink_frequency,-0.14527484061126128
3082,PCell_RSRP_max,PCell_Uplink_frequency,-0.14527484061126847
4482,PCell_Downlink_RBs_MCS_1,SCell_RSRQ_1,-0.14541339069486797
755,Altitude,SCell_RSRQ_1,-0.14552801671601884
5202,PCell_Downlink_RBs_MCS_8,SCell_Downlink_Average_MCS,-0.14553663502358807
3980,PCell_SNR_2,SCell_Downlink_RBs_MCS_1,-0.14564588062695932
8380,SCell_SNR_2,SCell_Downlink_RBs_MCS_2,-0.1457176950555799
4106,PCell_E-ARFCN,SCell_Downlink_RBs_MCS_22,-0.14573862628926113
9187,SCell_Downlink_RBs_MCS_18,SCell_Downlink_RBs_MCS_29,-0.145807486963138
1440,temperature,SCell_Downlink_RBs_MCS_24,-0.14581806810487455
1567,apparentTemperature,SCell_Downlink_RBs_MCS_24,-0.14581806810487455
4764,PCell_Downlink_RBs_MCS_4,PCell_Uplink_TB_Size,-0.14594885800299803
1076,precipIntensity,dewPoint,-0.14633105059675983
5339,PCell_Downlink_RBs_MCS_10,SCell_RSRP_1,-0.1463750987524028
7642,PCell_TAC,SCell_Downlink_RBs_MCS_18,-0.14653339391549708
7763,PCell_MNC,SCell_Downlink_RBs_MCS_18,-0.14654713811558565
7109,PCell_Downlink_Average_MCS,SCell_Downlink_RBs_MCS_6,-0.14655014026160848
1270,precipProbability,PCell_Band_Indicator,-0.14660373364778664
8517,SCell_Downlink_TB_Size,SCell_Downlink_RBs_MCS_4,-0.14663098828783241
8173,SCell_RSRQ_max,SCell_Allowed_Access,-0.14677169950502936
9201,SCell_Downlink_RBs_MCS_18,operator,-0.14690216047845953
8925,SCell_Downlink_RBs_MCS_9,SCell_Downlink_RBs_MCS_27,-0.14701215845136217
4525,PCell_Downlink_RBs_MCS_1,SCell_Downlink_Average_MCS,-0.14726912718263302
9272,SCell_Downlink_RBs_MCS_22,SCell_Downlink_RBs_MCS_24,-0.14733432301066424
8954,SCell_Downlink_RBs_MCS_10,SCell_Downlink_RBs_MCS_23,-0.1473365405088706
4489,PCell_Downlink_RBs_MCS_1,SCell_SNR_2,-0.14768197305430672
3331,PCell_RSRQ_2,SCell_Downlink_RBs_MCS_3,-0.14770528173566363
9211,SCell_Downlink_RBs_MCS_19,SCell_Downlink_RBs_MCS_29,-0.14785836141065348
8985,SCell_Downlink_RBs_MCS_11,SCell_Downlink_RBs_MCS_23,-0.14788766839952236
3105,PCell_RSRP_max,SCell_Downlink_RBs_MCS_2,-0.14811890712166378
9010,SCell_Downlink_RBs_MCS_12,SCell_Downlink_RBs_MCS_17,-0.14844040500238906
3450,PCell_RSRQ_max,SCell_Downlink_RBs_MCS_11,-0.1484903512079527
3073,PCell_RSRP_max,PCell_Downlink_RBs_MCS_29,-0.14849553126447057
