,timestamp,Latitude,Longitude,Altitude,speed_kmh
185326,2021-06-24 11:54:46+02:00,52.510735,13.288976666666667,39.6,0.0
185328,2021-06-24 11:54:47+02:00,52.510735,13.288976666666667,39.6,0.0
185330,2021-06-24 11:54:48+02:00,52.510735,13.288976666666667,39.6,0.0
185333,2021-06-24 11:54:49+02:00,52.510735,13.288976666666667,39.6,0.0
185335,2021-06-24 11:54:50+02:00,52.510735,13.288976666666667,39.6,0.0
185336,2021-06-24 11:54:51+02:00,52.510735,13.288976666666667,39.6,0.0
185339,2021-06-24 11:54:52+02:00,52.510735,13.288976666666667,39.6,0.0
185341,2021-06-24 11:54:53+02:00,52.510735,13.288976666666667,39.6,0.0
185343,2021-06-24 11:54:54+02:00,52.510735,13.288976666666667,39.6,0.0
185344,2021-06-24 11:54:55+02:00,52.510735,13.288976666666667,39.6,0.0
185347,2021-06-24 11:54:56+02:00,52.510735,13.288976666666667,39.6,0.0
185348,2021-06-24 11:54:57+02:00,52.510733333333334,13.288976666666667,39.7,5.7412
185351,2021-06-24 11:54:58+02:00,52.51070833333333,13.28899,39.8,14.4456
185352,2021-06-24 11:54:59+02:00,52.51066,13.289011666666667,40.0,15.186399999999999
185355,2021-06-24 11:55:00+02:00,52.51061333333333,13.289028333333333,40.3,16.1124
185357,2021-06-24 11:55:01+02:00,52.51056666666667,13.289046666666668,40.6,17.9644
185359,2021-06-24 11:55:02+02:00,52.510526666666664,13.28907,40.7,15.186399999999999
185360,2021-06-24 11:55:03+02:00,52.51049833333333,13.289088333333334,40.7,10.186
185363,2021-06-24 11:55:04+02:00,52.51048,13.289106666666667,40.6,8.5192
185365,2021-06-24 11:55:05+02:00,52.510466666666666,13.289126666666666,40.6,6.2968
185366,2021-06-24 11:55:06+02:00,52.510461666666664,13.289141666666668,40.6,2.778
185368,2021-06-24 11:55:07+02:00,52.51045833333333,13.28915,40.6,2.0372000000000003
185371,2021-06-24 11:55:08+02:00,52.510455,13.289163333333333,40.6,4.63
185372,2021-06-24 11:55:09+02:00,52.510448333333336,13.289185,40.5,6.482
185374,2021-06-24 11:55:10+02:00,52.51044,13.289216666666666,40.3,9.630400000000002
185376,2021-06-24 11:55:11+02:00,52.510425,13.289258333333333,40.2,13.5196
185379,2021-06-24 11:55:12+02:00,52.51041,13.28932,40.1,17.7792
185380,2021-06-24 11:55:13+02:00,52.51040166666667,13.289398333333333,40.0,20.001600000000003
185383,2021-06-24 11:55:14+02:00,52.510403333333336,13.289491666666667,39.8,21.298000000000002
185384,2021-06-24 11:55:15+02:00,52.51041,13.289591666666666,39.5,24.4464
185387,2021-06-24 11:55:16+02:00,52.510421666666666,13.289703333333334,39.3,27.4096
185388,2021-06-24 11:55:17+02:00,52.51043166666667,13.289823333333333,39.2,28.5208
185390,2021-06-24 11:55:18+02:00,52.510441666666665,13.28994,39.1,27.2244
185392,2021-06-24 11:55:19+02:00,52.51045166666667,13.290053333333333,38.9,26.1132
185395,2021-06-24 11:55:20+02:00,52.510463333333334,13.290165,38.9,26.2984
185396,2021-06-24 11:55:21+02:00,52.51047333333333,13.290275,38.9,25.557600000000004
185398,2021-06-24 11:55:22+02:00,52.51048333333333,13.290378333333333,38.8,24.2612
185400,2021-06-24 11:55:23+02:00,52.51049166666667,13.290478333333333,38.7,23.150000000000002
185403,2021-06-24 11:55:24+02:00,52.5105,13.290573333333333,38.5,22.038800000000002
185404,2021-06-24 11:55:25+02:00,52.510508333333334,13.290663333333333,38.4,20.9276
185407,2021-06-24 11:55:26+02:00,52.510513333333336,13.290746666666667,38.3,20.001600000000003
185408,2021-06-24 11:55:27+02:00,52.51052166666667,13.290826666666666,38.3,18.8904
185411,2021-06-24 11:55:28+02:00,52.51052833333333,13.290903333333333,38.2,17.408800000000003
185413,2021-06-24 11:55:29+02:00,52.510535,13.290966666666666,38.0,13.89
185414,2021-06-24 11:55:30+02:00,52.51054166666667,13.291013333333334,38.0,10.5564
185417,2021-06-24 11:55:31+02:00,52.51054333333333,13.291048333333332,38.0,7.5931999999999995
185419,2021-06-24 11:55:32+02:00,52.510545,13.291068333333333,38.0,4.4448
185421,2021-06-24 11:55:33+02:00,52.51054333333333,13.291085,37.9,5.000400000000001
185423,2021-06-24 11:55:34+02:00,52.51054333333333,13.291118333333333,37.9,10.000800000000002
185424,2021-06-24 11:55:35+02:00,52.51054666666667,13.291165,37.9,12.778800000000002
185427,2021-06-24 11:55:36+02:00,52.51054833333333,13.291225,37.8,16.1124
185428,2021-06-24 11:55:37+02:00,52.510553333333334,13.291306666666667,37.6,21.6684
185431,2021-06-24 11:55:38+02:00,52.510558333333336,13.291408333333333,37.5,26.1132
185433,2021-06-24 11:55:39+02:00,52.510565,13.29152,37.4,27.78
185435,2021-06-24 11:55:40+02:00,52.510571666666664,13.291636666666667,37.3,28.706000000000003
185437,2021-06-24 11:55:41+02:00,52.510578333333335,13.291758333333334,37.1,30.187600000000003
185439,2021-06-24 11:55:42+02:00,52.51058666666667,13.291886666666667,37.0,31.854400000000002
185441,2021-06-24 11:55:43+02:00,52.510595,13.292021666666667,36.9,33.891600000000004
185443,2021-06-24 11:55:44+02:00,52.510603333333336,13.292163333333333,36.7,35.373200000000004
185444,2021-06-24 11:55:45+02:00,52.51061166666667,13.292308333333333,36.5,34.817600000000006
185447,2021-06-24 11:55:46+02:00,52.51062,13.292451666666667,36.4,35.0028
185449,2021-06-24 11:55:47+02:00,52.51063,13.292596666666666,36.3,36.114000000000004
185450,2021-06-24 11:55:48+02:00,52.51064,13.292746666666666,36.2,36.8548
185453,2021-06-24 11:55:49+02:00,52.51065,13.292898333333333,36.1,36.8548
185454,2021-06-24 11:55:50+02:00,52.51066,13.293051666666667,35.9,37.7808
185457,2021-06-24 11:55:51+02:00,52.51067166666667,13.293208333333334,35.8,38.1512
185459,2021-06-24 11:55:52+02:00,52.51068166666666,13.293368333333333,35.7,39.2624
185460,2021-06-24 11:55:53+02:00,52.510693333333336,13.293531666666667,35.6,40.5588
185463,2021-06-24 11:55:54+02:00,52.51070333333333,13.293703333333333,35.4,42.0404
185465,2021-06-24 11:55:55+02:00,52.510715,13.293878333333334,35.2,43.3368
185466,2021-06-24 11:55:56+02:00,52.51072666666666,13.294058333333334,35.1,44.2628
185468,2021-06-24 11:55:57+02:00,52.51074,13.294241666666666,35.0,44.2628
185470,2021-06-24 11:55:58+02:00,52.510751666666664,13.294423333333333,34.8,44.077600000000004
185473,2021-06-24 11:55:59+02:00,52.510765,13.294605,34.7,44.6332
185474,2021-06-24 11:56:00+02:00,52.510776666666665,13.294785,34.6,43.8924
185477,2021-06-24 11:56:01+02:00,52.51078666666667,13.29496,34.5,41.8552
185479,2021-06-24 11:56:02+02:00,52.510796666666664,13.295123333333333,34.4,38.52160000000001
185481,2021-06-24 11:56:03+02:00,52.51080666666667,13.295276666666666,34.4,37.4104
185483,2021-06-24 11:56:04+02:00,52.51081666666666,13.295428333333334,34.3,36.6696
185485,2021-06-24 11:56:05+02:00,52.51082666666667,13.295578333333333,34.2,37.4104
185487,2021-06-24 11:56:06+02:00,52.510835,13.295733333333333,34.1,38.7068
185489,2021-06-24 11:56:07+02:00,52.510843333333334,13.295893333333334,34.1,39.632799999999996
185491,2021-06-24 11:56:08+02:00,52.51086166666666,13.296058333333333,34.3,40.1884
185493,2021-06-24 11:56:09+02:00,52.51087166666667,13.296221666666666,34.3,40.3736
185494,2021-06-24 11:56:10+02:00,52.51088166666667,13.296385,34.3,39.632799999999996
185497,2021-06-24 11:56:11+02:00,52.510891666666666,13.296545,34.3,38.7068
185499,2021-06-24 11:56:12+02:00,52.5109,13.296701666666667,34.2,37.966
185501,2021-06-24 11:56:13+02:00,52.51091,13.29686,34.1,39.077200000000005
185502,2021-06-24 11:56:14+02:00,52.51092,13.297023333333334,34.0,40.744
185505,2021-06-24 11:56:15+02:00,52.51093,13.297193333333333,33.9,42.4108
185507,2021-06-24 11:56:16+02:00,52.51094333333333,13.297368333333333,33.8,43.8924
185508,2021-06-24 11:56:17+02:00,52.510951666666664,13.297548333333333,33.7,44.818400000000004
185510,2021-06-24 11:56:18+02:00,52.510963333333336,13.29773,33.6,44.077600000000004
185513,2021-06-24 11:56:19+02:00,52.51097333333333,13.297908333333334,33.5,42.9664
185515,2021-06-24 11:56:20+02:00,52.510985,13.29808,33.5,41.8552
185517,2021-06-24 11:56:21+02:00,52.510995,13.29825,33.5,40.744
185519,2021-06-24 11:56:22+02:00,52.51100666666667,13.298413333333333,33.4,40.00320000000001
185521,2021-06-24 11:56:23+02:00,52.51101833333333,13.298578333333333,33.5,40.1884
185523,2021-06-24 11:56:24+02:00,52.51103,13.29874,33.4,39.2624
185524,2021-06-24 11:56:25+02:00,52.51104,13.298898333333334,33.5,38.3364
185526,2021-06-24 11:56:26+02:00,52.51105166666667,13.299051666666667,33.5,37.2252
185529,2021-06-24 11:56:27+02:00,52.51106333333333,13.2992,33.5,35.9288
185531,2021-06-24 11:56:28+02:00,52.511071666666666,13.299341666666667,33.5,34.0768
185533,2021-06-24 11:56:29+02:00,52.51108166666667,13.299478333333333,33.6,32.9656
185534,2021-06-24 11:56:30+02:00,52.511091666666665,13.299608333333333,33.6,31.669200000000004
185537,2021-06-24 11:56:31+02:00,52.51110166666667,13.299733333333334,33.7,30.0024
185539,2021-06-24 11:56:32+02:00,52.51111,13.299843333333333,33.8,25.928
185540,2021-06-24 11:56:33+02:00,52.51112,13.299941666666667,33.9,24.076
185542,2021-06-24 11:56:34+02:00,52.511125,13.300031666666667,33.9,22.038800000000002
185544,2021-06-24 11:56:35+02:00,52.511131666666664,13.300105,34.0,16.297600000000003
185547,2021-06-24 11:56:36+02:00,52.51113333333333,13.300158333333334,34.0,11.2972
185549,2021-06-24 11:56:37+02:00,52.51113,13.300191666666667,34.1,8.8896
185550,2021-06-24 11:56:38+02:00,52.51113,13.30022,34.1,7.9636000000000005
185553,2021-06-24 11:56:39+02:00,52.51113,13.300245,34.1,6.8524
185555,2021-06-24 11:56:40+02:00,52.511131666666664,13.300268333333333,34.0,5.926400000000001
185557,2021-06-24 11:56:41+02:00,52.51113333333333,13.300288333333333,34.0,5.000400000000001
185558,2021-06-24 11:56:42+02:00,52.511136666666665,13.300303333333334,34.1,4.074400000000001
185561,2021-06-24 11:56:43+02:00,52.511138333333335,13.30032,34.1,5.1856
185563,2021-06-24 11:56:44+02:00,52.511138333333335,13.30035,34.1,10.000800000000002
185564,2021-06-24 11:56:45+02:00,52.511138333333335,13.3004,34.2,16.297600000000003
185566,2021-06-24 11:56:46+02:00,52.51114333333334,13.30048,34.2,22.779600000000002
185569,2021-06-24 11:56:47+02:00,52.51114833333333,13.300581666666666,34.3,27.2244
185570,2021-06-24 11:56:48+02:00,52.511155,13.300693333333333,34.4,26.854000000000003
185573,2021-06-24 11:56:49+02:00,52.511165,13.300805,34.4,26.854000000000003
185574,2021-06-24 11:56:50+02:00,52.51116833333333,13.300916666666666,34.5,28.5208
185577,2021-06-24 11:56:51+02:00,52.511176666666664,13.30104,34.5,31.854400000000002
185579,2021-06-24 11:56:52+02:00,52.51118666666667,13.301181666666666,34.6,36.4844
185581,2021-06-24 11:56:53+02:00,52.51119833333333,13.301338333333334,34.6,39.077200000000005
185583,2021-06-24 11:56:54+02:00,52.51121,13.3015,34.7,39.4476
185585,2021-06-24 11:56:55+02:00,52.511223333333334,13.301661666666666,34.8,39.077200000000005
185587,2021-06-24 11:56:56+02:00,52.511235,13.301821666666667,34.9,38.892
185589,2021-06-24 11:56:57+02:00,52.511248333333334,13.301981666666666,35.0,39.2624
185590,2021-06-24 11:56:58+02:00,52.51126166666667,13.302143333333333,35.1,39.2624
185593,2021-06-24 11:56:59+02:00,52.511271666666666,13.302303333333333,35.2,38.1512
185594,2021-06-24 11:57:00+02:00,52.51128333333333,13.302456666666666,35.4,36.299200000000006
185597,2021-06-24 11:57:01+02:00,52.511293333333334,13.302601666666666,35.5,34.6324
185599,2021-06-24 11:57:02+02:00,52.51130166666667,13.30274,35.4,32.7804
185600,2021-06-24 11:57:03+02:00,52.511313333333334,13.30287,35.6,31.1136
185602,2021-06-24 11:57:04+02:00,52.51132333333334,13.302993333333333,35.6,29.2616
185605,2021-06-24 11:57:05+02:00,52.511336666666665,13.30311,35.7,27.78
185607,2021-06-24 11:57:06+02:00,52.511345,13.303221666666667,35.7,26.854000000000003
185609,2021-06-24 11:57:07+02:00,52.511355,13.303333333333333,35.8,27.2244
185611,2021-06-24 11:57:08+02:00,52.51136833333333,13.303448333333334,35.9,28.1504
185613,2021-06-24 11:57:09+02:00,52.51137666666666,13.303563333333333,36.0,27.9652
185615,2021-06-24 11:57:10+02:00,52.51139,13.303675,36.1,26.483600000000003
185616,2021-06-24 11:57:11+02:00,52.511401666666664,13.303781666666668,36.2,25.928
185618,2021-06-24 11:57:12+02:00,52.511408333333335,13.303886666666667,36.3,26.2984
185621,2021-06-24 11:57:13+02:00,52.51141666666667,13.30399,36.3,25.3724
185623,2021-06-24 11:57:14+02:00,52.511425,13.30409,36.4,24.076
185624,2021-06-24 11:57:15+02:00,52.51143166666667,13.304181666666667,36.4,21.4832
185626,2021-06-24 11:57:16+02:00,52.51143833333333,13.304265000000001,36.4,20.372
185629,2021-06-24 11:57:17+02:00,52.51144166666667,13.304346666666667,36.5,19.816399999999998
185631,2021-06-24 11:57:18+02:00,52.51144166666667,13.304421666666666,36.5,18.7052
185632,2021-06-24 11:57:19+02:00,52.51143833333333,13.304488333333333,36.6,16.297600000000003
185634,2021-06-24 11:57:20+02:00,52.51144166666667,13.304548333333333,36.6,13.89
185636,2021-06-24 11:57:21+02:00,52.51144166666667,13.304595,36.6,10.5564
185638,2021-06-24 11:57:22+02:00,52.51144166666667,13.304628333333334,36.6,7.0376
185641,2021-06-24 11:57:23+02:00,52.51144,13.304645,36.6,0.0
185643,2021-06-24 11:57:24+02:00,52.51143833333333,13.304653333333333,36.7,0.0
185645,2021-06-24 11:57:25+02:00,52.51143833333333,13.304655,36.7,0.0
185647,2021-06-24 11:57:26+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185649,2021-06-24 11:57:27+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185651,2021-06-24 11:57:28+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185652,2021-06-24 11:57:29+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185655,2021-06-24 11:57:30+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185656,2021-06-24 11:57:31+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185659,2021-06-24 11:57:32+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185660,2021-06-24 11:57:33+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185662,2021-06-24 11:57:34+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185664,2021-06-24 11:57:35+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185667,2021-06-24 11:57:36+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185668,2021-06-24 11:57:37+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185671,2021-06-24 11:57:38+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185673,2021-06-24 11:57:39+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185675,2021-06-24 11:57:40+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185677,2021-06-24 11:57:41+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185679,2021-06-24 11:57:42+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185680,2021-06-24 11:57:43+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185682,2021-06-24 11:57:44+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185684,2021-06-24 11:57:45+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185686,2021-06-24 11:57:46+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185688,2021-06-24 11:57:47+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185690,2021-06-24 11:57:48+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185693,2021-06-24 11:57:49+02:00,52.51143833333333,13.304651666666667,36.7,0.0
185695,2021-06-24 11:57:50+02:00,52.51143833333333,13.304651666666667,36.7,1.1112
185697,2021-06-24 11:57:51+02:00,52.51143833333333,13.304656666666666,36.7,5.926400000000001
185698,2021-06-24 11:57:52+02:00,52.51144,13.304695,36.7,13.1492
185701,2021-06-24 11:57:53+02:00,52.511448333333334,13.304755,36.7,15.0012
185703,2021-06-24 11:57:54+02:00,52.511455,13.304825,36.8,19.260800000000003
185705,2021-06-24 11:57:55+02:00,52.51146333333333,13.30492,36.8,25.742800000000003
185707,2021-06-24 11:57:56+02:00,52.51147666666667,13.305041666666666,36.9,31.854400000000002
185708,2021-06-24 11:57:57+02:00,52.51148666666667,13.305178333333334,36.9,33.891600000000004
185710,2021-06-24 11:57:58+02:00,52.511496666666666,13.30532,36.9,34.4472
185712,2021-06-24 11:57:59+02:00,52.51151,13.305471666666667,36.9,37.7808
185715,2021-06-24 11:58:00+02:00,52.51152,13.305638333333333,36.9,41.8552
185717,2021-06-24 11:58:01+02:00,52.51153,13.305816666666667,36.9,44.6332
185719,2021-06-24 11:58:02+02:00,52.511541666666666,13.306003333333333,36.9,45.1888
185720,2021-06-24 11:58:03+02:00,52.511555,13.306188333333333,36.9,44.2628
185722,2021-06-24 11:58:04+02:00,52.51156666666667,13.306368333333333,37.0,42.781200000000005
185724,2021-06-24 11:58:05+02:00,52.51157833333333,13.306543333333334,37.0,41.299600000000005
185726,2021-06-24 11:58:06+02:00,52.51159,13.306711666666667,37.0,40.1884
185729,2021-06-24 11:58:07+02:00,52.51160333333333,13.306875,37.0,39.4476
185730,2021-06-24 11:58:08+02:00,52.51161166666667,13.307036666666667,37.0,39.632799999999996
185732,2021-06-24 11:58:09+02:00,52.51162333333333,13.3072,37.0,40.3736
185734,2021-06-24 11:58:10+02:00,52.511635,13.307365,37.1,40.9292
185736,2021-06-24 11:58:11+02:00,52.511645,13.30753,37.1,39.632799999999996
185738,2021-06-24 11:58:12+02:00,52.51165666666667,13.307688333333333,37.1,38.1512
185740,2021-06-24 11:58:13+02:00,52.51166666666666,13.307841666666667,37.1,36.8548
185743,2021-06-24 11:58:14+02:00,52.511673333333334,13.307988333333334,37.1,35.373200000000004
185745,2021-06-24 11:58:15+02:00,52.51168,13.308121666666667,37.1,31.2988
185747,2021-06-24 11:58:16+02:00,52.51168833333333,13.308243333333333,37.1,28.335600000000003
185749,2021-06-24 11:58:17+02:00,52.511696666666666,13.308353333333333,37.0,26.2984
185750,2021-06-24 11:58:18+02:00,52.51170333333334,13.308455,37.0,23.5204
185752,2021-06-24 11:58:19+02:00,52.51170833333333,13.308543333333333,37.0,20.9276
185755,2021-06-24 11:58:20+02:00,52.511715,13.308618333333333,37.0,16.668
185757,2021-06-24 11:58:21+02:00,52.511721666666666,13.308671666666667,37.1,10.926800000000002
185759,2021-06-24 11:58:22+02:00,52.51172833333333,13.3087,37.3,4.4448
185760,2021-06-24 11:58:23+02:00,52.51173,13.308705,37.4,0.0
185762,2021-06-24 11:58:24+02:00,52.511725,13.308693333333334,37.4,0.0
185764,2021-06-24 11:58:25+02:00,52.511716666666665,13.308683333333333,37.4,0.0
185766,2021-06-24 11:58:26+02:00,52.511715,13.308678333333333,37.4,0.0
185768,2021-06-24 11:58:27+02:00,52.511715,13.308678333333333,37.4,0.0
185770,2021-06-24 11:58:28+02:00,52.51171333333333,13.308678333333333,37.4,0.0
185772,2021-06-24 11:58:29+02:00,52.51171333333333,13.308678333333333,37.4,0.0
185774,2021-06-24 11:58:30+02:00,52.51171333333333,13.308678333333333,37.4,0.0
185776,2021-06-24 11:58:31+02:00,52.51171333333333,13.308678333333333,37.5,0.0
185778,2021-06-24 11:58:32+02:00,52.51171333333333,13.308678333333333,37.5,0.0
185781,2021-06-24 11:58:33+02:00,52.51171333333333,13.308678333333333,37.5,0.0
185783,2021-06-24 11:58:34+02:00,52.51171333333333,13.308678333333333,37.5,0.0
185785,2021-06-24 11:58:35+02:00,52.51171333333333,13.308678333333333,37.5,0.0
185786,2021-06-24 11:58:36+02:00,52.51171333333333,13.308678333333333,37.5,0.0
185789,2021-06-24 11:58:37+02:00,52.51171333333333,13.30868,37.5,7.2228
185791,2021-06-24 11:58:38+02:00,52.511716666666665,13.308731666666667,37.4,17.408800000000003
185792,2021-06-24 11:58:39+02:00,52.511723333333336,13.30881,37.4,19.816399999999998
185795,2021-06-24 11:58:40+02:00,52.51173,13.308901666666667,37.5,24.4464
185796,2021-06-24 11:58:41+02:00,52.511738333333334,13.309015,37.4,30.0024
185798,2021-06-24 11:58:42+02:00,52.51174833333334,13.309153333333333,37.5,35.9288
185800,2021-06-24 11:58:43+02:00,52.511761666666665,13.309306666666666,37.6,37.595600000000005
185803,2021-06-24 11:58:44+02:00,52.51177166666667,13.309466666666667,37.7,39.818000000000005
185805,2021-06-24 11:58:45+02:00,52.511783333333334,13.309636666666666,37.8,42.4108
185807,2021-06-24 11:58:46+02:00,52.511795,13.309813333333333,37.8,43.1516
185809,2021-06-24 11:58:47+02:00,52.511806666666665,13.309991666666667,37.8,43.3368
185810,2021-06-24 11:58:48+02:00,52.51181833333333,13.310168333333333,37.7,42.4108
185812,2021-06-24 11:58:49+02:00,52.51183,13.31034,37.7,41.299600000000005
185815,2021-06-24 11:58:50+02:00,52.51184,13.310506666666667,37.6,40.00320000000001
185817,2021-06-24 11:58:51+02:00,52.51184666666666,13.310668333333334,37.5,39.818000000000005
185819,2021-06-24 11:58:52+02:00,52.511851666666665,13.310831666666667,37.5,41.1144
185821,2021-06-24 11:58:53+02:00,52.51186,13.311003333333334,37.4,42.781200000000005
185823,2021-06-24 11:58:54+02:00,52.51186833333333,13.31118,37.3,43.70720000000001
185824,2021-06-24 11:58:55+02:00,52.511878333333335,13.31136,37.3,44.077600000000004
185827,2021-06-24 11:58:56+02:00,52.51188833333333,13.311538333333333,37.2,43.1516
185829,2021-06-24 11:58:57+02:00,52.5119,13.311715,37.2,42.596000000000004
185831,2021-06-24 11:58:58+02:00,52.51191166666667,13.311888333333334,37.1,41.67
185833,2021-06-24 11:58:59+02:00,52.511923333333336,13.312058333333333,37.1,40.9292
185834,2021-06-24 11:59:00+02:00,52.51193333333333,13.31223,36.9,42.0404
185836,2021-06-24 11:59:01+02:00,52.511945,13.312406666666666,36.8,43.70720000000001
185838,2021-06-24 11:59:02+02:00,52.51195833333333,13.312586666666666,36.7,44.448
185840,2021-06-24 11:59:03+02:00,52.51197,13.312768333333333,36.6,43.522000000000006
185842,2021-06-24 11:59:04+02:00,52.511981666666664,13.312945,36.5,42.2256
185844,2021-06-24 11:59:05+02:00,52.511993333333336,13.313115,36.5,41.299600000000005
185847,2021-06-24 11:59:06+02:00,52.51200333333333,13.313281666666667,36.4,40.00320000000001
185848,2021-06-24 11:59:07+02:00,52.512015,13.313443333333334,36.3,38.892
185851,2021-06-24 11:59:08+02:00,52.512026666666664,13.313598333333333,36.2,37.595600000000005
185852,2021-06-24 11:59:09+02:00,52.512035,13.31375,36.1,36.8548
185855,2021-06-24 11:59:10+02:00,52.512045,13.313905,36.0,38.52160000000001
185857,2021-06-24 11:59:11+02:00,52.51206166666667,13.314066666666667,36.1,41.8552
185859,2021-06-24 11:59:12+02:00,52.512075,13.314241666666666,36.0,44.448
185861,2021-06-24 11:59:13+02:00,52.51208833333333,13.314426666666666,35.9,45.374
185862,2021-06-24 11:59:14+02:00,52.5121,13.31461,35.8,44.6332
185864,2021-06-24 11:59:15+02:00,52.51211166666667,13.31479,35.7,43.3368
185866,2021-06-24 11:59:16+02:00,52.512123333333335,13.314965,35.7,42.0404
185868,2021-06-24 11:59:17+02:00,52.51213333333333,13.315133333333334,35.5,41.1144
185871,2021-06-24 11:59:18+02:00,52.512141666666665,13.315296666666667,35.4,39.2624
185872,2021-06-24 11:59:19+02:00,52.51215166666667,13.315446666666666,35.4,35.373200000000004
185874,2021-06-24 11:59:20+02:00,52.51215833333333,13.315576666666667,35.3,29.0764
185876,2021-06-24 11:59:21+02:00,52.512165,13.315681666666666,35.3,23.3352
185878,2021-06-24 11:59:22+02:00,52.51217,13.315765,35.3,20.1868
185880,2021-06-24 11:59:23+02:00,52.512168333333335,13.315828333333334,35.3,15.0012
185883,2021-06-24 11:59:24+02:00,52.51215833333333,13.315868333333333,35.3,10.000800000000002
185884,2021-06-24 11:59:25+02:00,52.512155,13.315896666666667,35.3,8.334
185887,2021-06-24 11:59:26+02:00,52.512145,13.31592,35.3,6.1116
185889,2021-06-24 11:59:27+02:00,52.51214,13.315935,35.3,3.8892
185891,2021-06-24 11:59:28+02:00,52.51213833333333,13.315943333333333,35.3,2.9632000000000005
185892,2021-06-24 11:59:29+02:00,52.51212833333334,13.31595,35.3,2.9632000000000005
185895,2021-06-24 11:59:30+02:00,52.51212833333334,13.315968333333334,35.3,6.8524
185897,2021-06-24 11:59:31+02:00,52.512123333333335,13.316008333333333,35.2,14.816
185898,2021-06-24 11:59:32+02:00,52.512125,13.316073333333334,35.2,16.668
185900,2021-06-24 11:59:33+02:00,52.512125,13.316141666666667,35.2,17.7792
185903,2021-06-24 11:59:34+02:00,52.51212833333334,13.316221666666667,35.2,20.7424
185904,2021-06-24 11:59:35+02:00,52.51212833333334,13.316308333333334,35.1,21.298000000000002
185906,2021-06-24 11:59:36+02:00,52.51213166666667,13.316395,35.1,20.7424
185909,2021-06-24 11:59:37+02:00,52.51213833333333,13.316473333333333,35.1,17.594
185911,2021-06-24 11:59:38+02:00,52.512145,13.316536666666666,35.0,13.5196
185913,2021-06-24 11:59:39+02:00,52.51215,13.316583333333334,35.0,9.26
185914,2021-06-24 11:59:40+02:00,52.512155,13.316616666666667,35.0,7.2228
185916,2021-06-24 11:59:41+02:00,52.512161666666664,13.316648333333333,35.0,6.8524
185919,2021-06-24 11:59:42+02:00,52.512168333333335,13.316675,35.0,6.1116
185920,2021-06-24 11:59:43+02:00,52.51217333333334,13.3167,35.0,5.926400000000001
185922,2021-06-24 11:59:44+02:00,52.51217666666667,13.316725,35.0,5.7412
185924,2021-06-24 11:59:45+02:00,52.51217833333333,13.316748333333333,35.0,5.7412
185926,2021-06-24 11:59:46+02:00,52.51218166666666,13.316771666666666,35.0,5.7412
185928,2021-06-24 11:59:47+02:00,52.512185,13.316795,35.0,5.3708
185930,2021-06-24 11:59:48+02:00,52.512188333333334,13.316811666666666,35.0,0.0
185932,2021-06-24 11:59:49+02:00,52.512191666666666,13.316818333333334,35.1,0.0
185935,2021-06-24 11:59:50+02:00,52.512195,13.316818333333334,35.1,0.0
185936,2021-06-24 11:59:51+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185939,2021-06-24 11:59:52+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185941,2021-06-24 11:59:53+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185943,2021-06-24 11:59:54+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185944,2021-06-24 11:59:55+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185947,2021-06-24 11:59:56+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185948,2021-06-24 11:59:57+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185950,2021-06-24 11:59:58+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185952,2021-06-24 11:59:59+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185955,2021-06-24 12:00:00+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185956,2021-06-24 12:00:01+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185958,2021-06-24 12:00:02+02:00,52.51219833333333,13.316818333333334,35.1,0.0
185961,2021-06-24 12:00:03+02:00,52.51219833333333,13.316818333333334,35.1,0.0
